year,month,states,stressor,stress_pct
2016,October-December,California,Diseases,8.0
2016,October-December,Colorado,Pesticides,3.1
2016,October-December,Colorado,Other,13.0
2016,October-December,Colorado,Varroa Mites,32.4
2016,October-December,Colorado,Unknown,0.1
2016,October-December,Colorado,Other pests/parasites,1.3
2016,October-December,Colorado,Diseases,0.1
2016,October-December,Connecticut,Pesticides,1.0
2016,October-December,Connecticut,Other pests/parasites,6.6
2016,October-December,Connecticut,Other,5.8
2016,October-December,Connecticut,Diseases,1.1
2016,October-December,Connecticut,Unknown,3.2
2016,October-December,Connecticut,Varroa Mites,14.7
2016,October-December,Florida,Diseases,7.7
2016,October-December,Florida,Other,13.6
2016,October-December,Florida,Other pests/parasites,27.1
2016,October-December,Florida,Unknown,6.5
2016,October-December,Florida,Varroa Mites,30.9
2016,October-December,Florida,Pesticides,17.0
2016,October-December,Georgia,Other,4.1
2016,October-December,Georgia,Unknown,2.5
2016,October-December,Georgia,Other pests/parasites,8.6
2016,October-December,Georgia,Pesticides,7.6
2016,October-December,Georgia,Diseases,3.7
2016,October-December,Georgia,Varroa Mites,43.6
2016,October-December,Hawaii,Diseases,0.0
2016,October-December,Hawaii,Unknown,0.1
2016,October-December,Hawaii,Other,0.2
2016,October-December,Hawaii,Other pests/parasites,40.8
2016,October-December,Hawaii,Varroa Mites,39.9
2016,October-December,Hawaii,Pesticides,0.1
2016,October-December,Idaho,Diseases,4.8
2016,October-December,Idaho,Other,4.2
2016,October-December,Idaho,Other pests/parasites,0.8
2016,October-December,Idaho,Varroa Mites,31.9
2016,October-December,Idaho,Unknown,3.0
2016,October-December,Idaho,Pesticides,0.2
2016,October-December,Illinois,Varroa Mites,27.8
2016,October-December,Illinois,Diseases,1.2
2016,October-December,Illinois,Pesticides,5.6
2016,October-December,Illinois,Other pests/parasites,11.7
2016,October-December,Illinois,Other,3.9
2016,October-December,Illinois,Unknown,4.8
2016,October-December,Indiana,Pesticides,1.4
2016,October-December,Indiana,Other pests/parasites,9.6
2016,October-December,Indiana,Varroa Mites,28.2
2016,October-December,Indiana,Other,1.0
2016,October-December,Indiana,Diseases,0.2
2016,October-December,Indiana,Unknown,3.8
2016,October-December,Iowa,Pesticides,9.0
2016,October-December,Iowa,Other pests/parasites,9.8
2016,October-December,Iowa,Unknown,6.3
2016,October-December,Iowa,Varroa Mites,18.7
2016,October-December,Iowa,Other,11.4
2016,October-December,Iowa,Diseases,8.9
2016,October-December,Kansas,Other,5.1
2016,October-December,Kansas,Unknown,1.4
2016,October-December,Kansas,Varroa Mites,29.2
2016,October-December,Kansas,Pesticides,3.1
2016,October-December,Kansas,Other pests/parasites,8.3
2016,October-December,Kansas,Diseases,0.3
2016,October-December,Kentucky,Diseases,3.3
2016,October-December,Kentucky,Pesticides,3.0
2016,October-December,Kentucky,Other,10.3
2016,October-December,Kentucky,Other pests/parasites,22.3
2016,October-December,Kentucky,Unknown,5.7
2016,October-December,Kentucky,Varroa Mites,48.2
2016,October-December,Louisiana,Varroa Mites,2.9
2016,October-December,Louisiana,Pesticides,0.1
2016,October-December,Louisiana,Other,0.7
2016,October-December,Louisiana,Other pests/parasites,1.0
2016,October-December,Louisiana,Diseases,1.0
2016,October-December,Louisiana,Unknown,1.2
2016,October-December,Maine,Other pests/parasites,0.8
2016,October-December,Maine,Pesticides,0.0
2016,October-December,Maine,Unknown,0.1
2016,October-December,Maine,Diseases,0.1
2016,October-December,Maine,Varroa Mites,10.7
2016,October-December,Maine,Other,5.8
2016,October-December,Maryland,Unknown,0.6
2016,October-December,Maryland,Other pests/parasites,8.3
2016,October-December,Maryland,Diseases,4.5
2016,October-December,Maryland,Other,5.8
2016,October-December,Maryland,Varroa Mites,23.8
2016,October-December,Maryland,Pesticides,4.6
2016,October-December,Massachusetts,Other,0.7
2016,October-December,Massachusetts,Diseases,0.4
2016,October-December,Massachusetts,Unknown,4.2
2016,October-December,Massachusetts,Other pests/parasites,2.6
2016,October-December,Massachusetts,Pesticides,0.4
2016,October-December,Massachusetts,Varroa Mites,6.1
2016,October-December,Michigan,Varroa Mites,23.9
2016,October-December,Michigan,Other,4.0
2016,October-December,Michigan,Diseases,0.1
2016,October-December,Michigan,Unknown,0.6
2016,October-December,Michigan,Other pests/parasites,1.5
2016,October-December,Michigan,Pesticides,2.7
2016,October-December,Minnesota,Unknown,8.9
2016,October-December,Minnesota,Varroa Mites,27.5
2016,October-December,Minnesota,Diseases,3.1
2016,October-December,Minnesota,Pesticides,17.6
2016,October-December,Minnesota,Other,5.0
2016,October-December,Minnesota,Other pests/parasites,7.7
2016,October-December,Mississippi,Pesticides,0.0
2016,October-December,Mississippi,Other,2.1
2016,October-December,Mississippi,Varroa Mites,21.9
2016,October-December,Mississippi,Unknown,2.8
2016,October-December,Mississippi,Diseases,0.1
2016,October-December,Mississippi,Other pests/parasites,6.0
2016,October-December,Missouri,Other,1.5
2016,October-December,Missouri,Diseases,0.2
2016,October-December,Missouri,Other pests/parasites,12.6
2016,October-December,Missouri,Varroa Mites,16.1
2016,October-December,Missouri,Pesticides,
2016,October-December,Missouri,Unknown,0.7
2016,October-December,Montana,Unknown,33.1
2016,October-December,Montana,Other pests/parasites,39.4
2016,October-December,Montana,Pesticides,13.7
2016,October-December,Montana,Other,33.3
2016,October-December,Montana,Varroa Mites,59.1
2016,October-December,Montana,Diseases,32.9
2016,October-December,Nebraska,Varroa Mites,10.5
2016,October-December,Nebraska,Unknown,1.5
2016,October-December,Nebraska,Other pests/parasites,1.4
2016,October-December,Nebraska,Pesticides,1.2
2016,October-December,Nebraska,Other,0.4
2016,October-December,Nebraska,Diseases,0.2
2016,October-December,New Jersey,Pesticides,1.9
2016,October-December,New Jersey,Varroa Mites,28.6
2016,October-December,New Jersey,Unknown,8.6
2016,October-December,New Jersey,Other pests/parasites,11.3
2016,October-December,New Jersey,Diseases,0.4
2016,October-December,New Jersey,Other,3.4
2016,October-December,New Mexico,Other,0.8
2016,October-December,New Mexico,Unknown,0.3
2016,October-December,New Mexico,Other pests/parasites,0.3
2016,October-December,New Mexico,Pesticides,0.0
2016,October-December,New Mexico,Diseases,7.2
2016,October-December,New Mexico,Varroa Mites,46.2
2016,October-December,New York,Diseases,3.6
2016,October-December,New York,Other pests/parasites,2.2
2016,October-December,New York,Varroa Mites,27.8
2016,October-December,New York,Pesticides,12.5
2016,October-December,New York,Unknown,2.1
2016,October-December,New York,Other,2.2
2016,October-December,North Carolina,Other pests/parasites,7.7
2016,October-December,North Carolina,Pesticides,0.0
2016,October-December,North Carolina,Unknown,1.3
2016,October-December,North Carolina,Other,12.5
2016,October-December,North Carolina,Varroa Mites,24.0
2016,October-December,North Carolina,Diseases,1.8
2016,October-December,North Dakota,Other pests/parasites,7.9
2016,October-December,North Dakota,Unknown,2.2
2016,October-December,North Dakota,Varroa Mites,23.5
2016,October-December,North Dakota,Pesticides,0.4
2016,October-December,North Dakota,Other,2.6
2016,October-December,North Dakota,Diseases,1.5
2016,October-December,Ohio,Pesticides,4.2
2016,October-December,Ohio,Unknown,10.9
2016,October-December,Ohio,Varroa Mites,42.0
2016,October-December,Ohio,Other pests/parasites,18.1
2016,October-December,Ohio,Other,11.2
2016,October-December,Ohio,Diseases,0.8
2016,October-December,Oklahoma,Other,0.1
2016,October-December,Oklahoma,Unknown,0.7
2016,October-December,Oklahoma,Other pests/parasites,0.5
2016,October-December,Oklahoma,Diseases,
2016,October-December,Oklahoma,Pesticides,0.1
2016,October-December,Oklahoma,Varroa Mites,4.9
2016,October-December,Oregon,Pesticides,2.8
2016,October-December,Oregon,Varroa Mites,25.5
2016,October-December,Oregon,Unknown,1.3
2016,October-December,Oregon,Other,2.6
2016,October-December,Oregon,Diseases,13.0
2016,October-December,Oregon,Other pests/parasites,2.8
2016,October-December,Other States,Other,2.3
2016,October-December,Other States,Diseases,9.3
2016,October-December,Other States,Other pests/parasites,9.3
2016,October-December,Other States,Varroa Mites,24.1
2016,October-December,Other States,Pesticides,9.6
2016,October-December,Other States,Unknown,1.4
2016,October-December,Pennsylvania,Varroa Mites,18.7
2016,October-December,Pennsylvania,Other pests/parasites,2.6
2016,October-December,Pennsylvania,Pesticides,2.8
2016,October-December,Pennsylvania,Diseases,1.0
2016,October-December,Pennsylvania,Unknown,3.1
2016,October-December,Pennsylvania,Other,4.9
2016,October-December,South Carolina,Unknown,1.9
2016,October-December,South Carolina,Varroa Mites,29.0
2016,October-December,South Carolina,Pesticides,24.6
2016,October-December,South Carolina,Other pests/parasites,27.1
2016,October-December,South Carolina,Diseases,23.3
2016,October-December,South Carolina,Other,25.9
2016,October-December,South Dakota,Varroa Mites,48.9
2016,October-December,South Dakota,Unknown,0.3
2016,October-December,South Dakota,Other pests/parasites,5.3
2016,October-December,South Dakota,Diseases,0.3
2016,October-December,South Dakota,Other,1.0
2016,October-December,South Dakota,Pesticides,6.0
2016,October-December,Tennessee,Other,2.2
2016,October-December,Tennessee,Unknown,3.1
2016,October-December,Tennessee,Pesticides,1.1
2016,October-December,Tennessee,Varroa Mites,19.9
2016,October-December,Tennessee,Diseases,0.0
2016,October-December,Tennessee,Other pests/parasites,21.6
2016,October-December,Texas,Varroa Mites,33.1
2016,October-December,Texas,Other,2.8
2016,October-December,Texas,Diseases,3.2
2016,October-December,Texas,Other pests/parasites,17.5
2016,October-December,Texas,Unknown,1.4
2016,October-December,Texas,Pesticides,3.6
2016,October-December,Utah,Other pests/parasites,0.1
2016,October-December,Utah,Other,0.7
2016,October-December,Utah,Unknown,0.3
2016,October-December,Utah,Pesticides,0.9
2016,October-December,Utah,Varroa Mites,26.4
2016,October-December,Utah,Diseases,0.2
2016,October-December,Vermont,Varroa Mites,44.5
2016,October-December,Vermont,Other,0.4
2016,October-December,Vermont,Diseases,41.2
2016,October-December,Vermont,Other pests/parasites,41.3
2016,October-December,Vermont,Unknown,0.0
2016,October-December,Vermont,Pesticides,41.0
2016,October-December,Virginia,Varroa Mites,31.4
2016,October-December,Virginia,Other pests/parasites,19.9
2016,October-December,Virginia,Pesticides,0.0
2016,October-December,Virginia,Other,1.8
2016,October-December,Virginia,Unknown,5.1
2016,October-December,Virginia,Diseases,2.0
2016,October-December,Washington,Other pests/parasites,4.6
2016,October-December,Washington,Pesticides,9.1
2016,October-December,Washington,Other,4.5
2016,October-December,Washington,Varroa Mites,21.4
2016,October-December,Washington,Unknown,0.3
2016,October-December,Washington,Diseases,3.7
2016,October-December,West Virginia,Other,4.3
2016,October-December,West Virginia,Diseases,1.1
2016,October-December,West Virginia,Varroa Mites,23.8
2016,October-December,West Virginia,Pesticides,1.1
2016,October-December,West Virginia,Other pests/parasites,2.3
2016,October-December,West Virginia,Unknown,2.8
2016,October-December,Wisconsin,Unknown,46.2
2016,October-December,Wisconsin,Other pests/parasites,12.2
2016,October-December,Wisconsin,Pesticides,10.6
2016,October-December,Wisconsin,Other,10.6
2016,October-December,Wisconsin,Diseases,10.0
2016,October-December,Wisconsin,Varroa Mites,69.3
2016,October-December,Wyoming,Varroa Mites,32.2
2016,October-December,Wyoming,Other pests/parasites,1.6
2016,October-December,Wyoming,Other,1.1
2016,October-December,Wyoming,Diseases,3.1
2016,October-December,Wyoming,Unknown,0.0
2016,October-December,Wyoming,Pesticides,5.2
2017,January-March,Alabama,Varroa Mites,15.3
2017,January-March,Alabama,Diseases,0.2
2017,January-March,Alabama,Unknown,10.4
2017,January-March,Alabama,Other,7.5
2017,January-March,Alabama,Pesticides,3.6
2017,January-March,Alabama,Other pests/parasites,10.9
2017,January-March,Arizona,Varroa Mites,35.6
2017,January-March,Arizona,Diseases,3.8
2017,January-March,Arizona,Unknown,2.1
2017,January-March,Arizona,Other pests/parasites,2.1
2017,January-March,Arizona,Other,6.5
2017,January-March,Arizona,Pesticides,1.7
2017,January-March,Arkansas,Other pests/parasites,13.8
2017,January-March,Arkansas,Diseases,
2017,January-March,Arkansas,Varroa Mites,23.7
2017,January-March,Arkansas,Pesticides,0.3
2017,January-March,Arkansas,Unknown,0.6
2017,January-March,Arkansas,Other,3.6
2017,January-March,California,Pesticides,9.2
2017,January-March,California,Other pests/parasites,12.8
2017,January-March,California,Varroa Mites,38.0
2017,January-March,California,Other,6.6
2017,January-March,California,Unknown,6.3
2017,January-March,California,Diseases,7.6
2017,January-March,Colorado,Pesticides,0.9
2017,January-March,Colorado,Other,2.6
2017,January-March,Colorado,Varroa Mites,17.0
2017,January-March,Colorado,Unknown,0.4
2017,January-March,Colorado,Other pests/parasites,
2017,January-March,Colorado,Diseases,
2017,January-March,Connecticut,Pesticides,0.0
2017,January-March,Connecticut,Other pests/parasites,1.5
2017,January-March,Connecticut,Other,6.1
2017,January-March,Connecticut,Diseases,0.0
2017,January-March,Connecticut,Unknown,5.6
2017,January-March,Connecticut,Varroa Mites,51.5
2017,January-March,Florida,Diseases,1.5
2017,January-March,Florida,Other,6.2
2017,January-March,Florida,Other pests/parasites,14.8
2017,January-March,Florida,Unknown,17.9
2017,January-March,Florida,Varroa Mites,37.6
2017,January-March,Florida,Pesticides,14.2
2017,January-March,Georgia,Other,4.4
2017,January-March,Georgia,Unknown,1.8
2017,January-March,Georgia,Other pests/parasites,7.0
2017,January-March,Georgia,Pesticides,2.6
2017,January-March,Georgia,Diseases,0.2
2017,January-March,Georgia,Varroa Mites,35.3
2017,January-March,Hawaii,Diseases,0.2
2017,January-March,Hawaii,Unknown,0.1
2017,January-March,Hawaii,Other,0.1
2017,January-March,Hawaii,Other pests/parasites,2.1
2017,January-March,Hawaii,Varroa Mites,1.2
2017,January-March,Hawaii,Pesticides,0.0
2017,January-March,Idaho,Diseases,42.3
2017,January-March,Idaho,Other,1.7
2017,January-March,Idaho,Other pests/parasites,42.3
2017,January-March,Idaho,Varroa Mites,74.2
2017,January-March,Idaho,Unknown,0.4
2017,January-March,Idaho,Pesticides,21.2
2017,January-March,Illinois,Varroa Mites,24.3
2017,January-March,Illinois,Diseases,0.6
2017,January-March,Illinois,Pesticides,4.2
2017,January-March,Illinois,Other pests/parasites,11.8
2017,January-March,Illinois,Other,10.2
2017,January-March,Illinois,Unknown,7.9
2017,January-March,Indiana,Pesticides,4.1
2017,January-March,Indiana,Other pests/parasites,8.0
2017,January-March,Indiana,Varroa Mites,15.8
2017,January-March,Indiana,Other,10.4
2017,January-March,Indiana,Diseases,5.2
2017,January-March,Indiana,Unknown,7.1
2017,January-March,Iowa,Pesticides,12.0
2017,January-March,Iowa,Other pests/parasites,8.3
2017,January-March,Iowa,Unknown,11.7
2017,January-March,Iowa,Varroa Mites,33.6
2017,January-March,Iowa,Other,11.9
2017,January-March,Iowa,Diseases,8.4
2017,January-March,Kansas,Other,16.4
2017,January-March,Kansas,Unknown,14.3
2017,January-March,Kansas,Varroa Mites,47.1
2017,January-March,Kansas,Pesticides,3.6
2017,January-March,Kansas,Other pests/parasites,2.9
2017,January-March,Kansas,Diseases,0.0
2017,January-March,Kentucky,Diseases,0.4
2017,January-March,Kentucky,Pesticides,3.8
2017,January-March,Kentucky,Other,16.0
2017,January-March,Kentucky,Other pests/parasites,11.5
2017,January-March,Kentucky,Unknown,7.5
2017,January-March,Kentucky,Varroa Mites,31.9
2017,January-March,Louisiana,Varroa Mites,20.5
2017,January-March,Louisiana,Pesticides,2.2
2017,January-March,Louisiana,Other,5.2
2017,January-March,Louisiana,Other pests/parasites,8.5
2017,January-March,Louisiana,Diseases,0.1
2017,January-March,Louisiana,Unknown,2.3
2017,January-March,Maine,Other pests/parasites,20.9
2017,January-March,Maine,Pesticides,8.1
2017,January-March,Maine,Unknown,0.0
2017,January-March,Maine,Diseases,30.5
2017,January-March,Maine,Varroa Mites,23.9
2017,January-March,Maine,Other,26.3
2017,January-March,Maryland,Unknown,4.3
2017,January-March,Maryland,Other pests/parasites,3.3
2017,January-March,Maryland,Diseases,1.0
2017,January-March,Maryland,Other,11.9
2017,January-March,Maryland,Varroa Mites,11.3
2017,January-March,Maryland,Pesticides,1.0
2017,January-March,Massachusetts,Other,10.5
2017,January-March,Massachusetts,Diseases,2.9
2017,January-March,Massachusetts,Unknown,5.2
2017,January-March,Massachusetts,Other pests/parasites,5.6
2017,January-March,Massachusetts,Pesticides,4.5
2017,January-March,Massachusetts,Varroa Mites,32.0
2017,January-March,Michigan,Varroa Mites,7.9
2017,January-March,Michigan,Other,1.1
2017,January-March,Michigan,Diseases,
2017,January-March,Michigan,Unknown,3.9
2017,January-March,Michigan,Other pests/parasites,0.3
2017,January-March,Michigan,Pesticides,1.9
2017,January-March,Minnesota,Unknown,5.8
2017,January-March,Minnesota,Varroa Mites,2.1
2017,January-March,Minnesota,Diseases,0.1
2017,January-March,Minnesota,Pesticides,1.0
2017,January-March,Minnesota,Other,8.8
2017,January-March,Minnesota,Other pests/parasites,0.4
2017,January-March,Mississippi,Pesticides,0.1
2017,January-March,Mississippi,Other,0.5
2017,January-March,Mississippi,Varroa Mites,41.7
2017,January-March,Mississippi,Unknown,1.4
2017,January-March,Mississippi,Diseases,
2017,January-March,Mississippi,Other pests/parasites,35.3
2017,January-March,Missouri,Other,5.4
